EC,LITERATURE,PubMedID
1.1.3.10,696791,
1.1.3.10,762594,
1.1.3.10,696332,
1.1.3.10,695870,
1.1.3.12,724467,
1.1.3.13,762732,
1.1.3.13,762556,
1.1.3.13,762910,
1.1.3.13,763667,
1.1.3.13,762603,
1.1.3.13,762911,
1.1.3.13,672302,
1.1.3.13,741253,
1.1.3.13,684565,
1.1.3.13,685404,
1.1.3.15,685214,
1.1.3.15,389685,
1.1.3.15,389680,
1.1.3.15,389686,
1.1.3.15,698951,
1.1.3.15,677279,
1.1.3.15,440407,
1.1.3.15,763602,
1.1.3.15,684684,
1.1.3.15,671994,
1.1.3.15,389677,
1.1.3.15,389700,
1.1.3.15,440398,
1.1.3.17,654371,
1.1.3.17,762669,
1.1.3.17,711016,
1.1.3.17,655800,
1.1.3.17,654860,
1.1.3.17,654364,
1.1.3.17,724282,
1.1.3.17,762910,
1.1.3.17,654773,
1.1.3.17,698905,
1.1.3.17,740077,
1.1.3.17,712974,
1.1.3.17,677058,
1.1.3.17,689966,
1.1.3.17,740068,
1.1.3.2,746330,
1.1.3.2,744877,
1.1.3.2,746455,
1.1.3.2,744444,
1.1.3.2,744880,
1.1.3.2,745260,
1.1.3.21,685288,
1.1.3.21,287565,
1.1.3.23,389743,
1.1.3.23,389741,
1.1.3.30,762643,
1.1.3.37,725916,
1.1.3.37,10663,
1.1.3.38,10665,
1.1.3.38,10664,
1.1.3.38,656232,
1.1.3.38,10671,
1.1.3.38,655977,
1.1.3.38,763010,
1.1.3.38,657178,
1.1.3.38,655990,
1.1.3.38,655975,
1.1.3.38,655540,
1.1.3.38,763480,
1.1.3.38,"10664,10670",
1.1.3.38,740440,
1.1.3.38,10670,
1.1.3.38,"10664,10665",
1.1.3.38,"10664,10670",
1.1.3.38,763252,
1.1.3.38,655761,
1.1.3.38,762649,
1.1.3.4,695424,
1.1.3.4,389828,
1.1.3.4,743644,
1.1.3.4,726896,
1.1.3.4,655711,
1.1.3.4,654659,
1.1.3.4,725199,
1.1.3.4,743744,
1.1.3.4,743277,
1.1.3.4,746771,
1.1.3.4,763051,
1.1.3.4,763078,
1.1.3.4,762536,
1.1.3.4,742360,
1.1.3.4,389801,
1.1.3.4,742144,
1.1.3.4,695717,
1.1.3.4,762806,
1.1.3.4,676974,
1.1.3.4,727055,
1.1.3.4,712533,
1.1.3.4,389835,
1.1.3.4,750656,
1.1.3.4,671400,
1.1.3.4,654780,
1.1.3.41,724072,
1.1.3.41,695424,
1.1.3.41,724756,
1.1.3.46,739781,
1.1.3.46,762568,
1.1.3.47,739768,
1.1.3.47,762847,
1.1.3.47,742493,
1.1.3.47,728965,
1.1.3.47,762844,
1.1.3.47,762530,
1.1.3.47,762649,
1.1.3.47,763111,
1.1.3.47,729040,
1.1.3.47,762843,
1.1.3.47,762753,
1.1.3.50,765689,
1.1.3.6,287670,
1.1.3.6,287674,
1.1.3.6,287676,
1.1.3.6,763712,
1.1.3.6,697914,
1.1.3.6,654343,
1.1.3.6,685245,
1.1.3.6,710711,
1.1.3.6,763627,
1.1.3.6,725743,
1.1.3.6,657224,
1.1.3.6,763212,
1.1.3.6,762731,
1.1.3.6,287672,
1.1.3.7,762853,
1.1.3.7,762528,
1.1.3.7,741720,
1.1.3.7,673566,
1.1.3.7,762839,
1.1.3.7,741696,
1.1.3.7,671834,
1.1.3.7,698931,
1.1.3.7,711137,
1.1.3.7,762847,
1.1.3.7,742493,
1.1.3.7,389848,
1.1.3.7,389842,
1.1.3.7,741306,
1.1.3.7,762530,
1.1.3.7,762844,
1.1.3.7,724349,
1.1.3.7,724224,
1.1.3.7,724757,
1.1.3.7,725449,
1.1.3.7,762649,
1.1.3.7,762744,
1.1.3.7,762753,
1.1.3.7,741721,
1.1.3.8,763679,
1.1.3.9,657234,
1.1.3.9,389861,
1.1.3.9,389879,
1.1.3.9,698492,
1.1.3.9,389874,
1.1.3.9,685149,
1.1.3.9,724755,
1.1.3.9,389853,
1.1.3.9,741991,
1.1.3.9,389851,
1.1.3.9,"389868,389872",
1.1.3.9,389877,
1.1.3.9,763465,
1.1.3.B5,762539,
1.1.3.B5,763010,
1.1.3.B5,763480,
1.1.5.10,763205,
1.1.5.12,761384,
1.1.5.12,763205,
1.1.5.13,698582,
1.1.5.13,754007,
1.1.5.13,755031,
1.1.5.14,348284,
1.1.5.2,746918,
1.1.5.2,741370,
1.1.5.2,639216,
1.1.5.2,654947,
1.1.5.2,654398,
1.1.5.2,711018,
1.1.5.2,713001,
1.1.5.2,725196,
1.1.5.2,654449,
1.1.5.2,674663,
1.1.5.2,655929,
1.1.5.3,287817,
1.1.5.4,763175,
1.1.5.5,740121,
1.1.5.5,740180,
1.1.5.5,762532,
1.1.5.5,711032,
1.1.5.9,726109,
1.1.5.9,725879,
1.1.5.9,740778,
1.1.5.9,740224,
1.1.5.9,348277,
1.1.5.9,668023,
1.1.9.1,703526,
1.1.9.1,654868,
1.1.98.2,740083,
1.1.98.2,739925,
1.1.98.5,724899,
1.1.99.13,389899,
1.1.99.14,741190,
1.1.99.18,725882,
1.1.99.18,699779,
1.1.99.18,654308,
1.1.99.18,695770,
1.1.99.18,762557,
1.1.99.18,763444,
1.1.99.18,741952,
1.1.99.18,725852,
1.1.99.18,654237,
1.1.99.18,701028,
1.1.99.18,656155,
1.1.99.18,724450,
1.1.99.18,287779,
1.1.99.18,287784,
1.1.99.18,741844,
1.1.99.18,287783,
1.1.99.18,287782,
1.1.99.18,389755,
1.1.99.18,740260,
1.1.99.18,287787,
1.1.99.18,654697,
1.1.99.18,762921,
1.1.99.18,763471,
1.1.99.18,740968,
1.1.99.18,389756,
1.1.99.18,724883,
1.1.99.18,740928,
1.1.99.18,739935,
1.1.99.18,724019,
1.1.99.18,762686,
1.1.99.18,725138,
1.1.99.18,724005,
1.1.99.18,740485,
1.1.99.18,763210,
1.1.99.18,739884,
1.1.99.18,713463,
1.1.99.18,741755,
1.1.99.18,655002,
1.1.99.18,763637,
1.1.99.18,287785,
1.1.99.18,740435,
1.1.99.18,699780,
1.1.99.18,"287787,699780",
1.1.99.18,695845,
1.1.99.2,741137,
1.1.99.20,725161,
1.1.99.21,741426,
1.1.99.28,10900,
1.1.99.29,739926,
1.1.99.29,740138,
1.1.99.29,741303,
1.1.99.29,741362,
1.1.99.29,710969,
1.1.99.29,724070,
1.1.99.29,740401,
1.1.99.29,695788,
1.1.99.29,724043,
1.1.99.31,667566,
1.1.99.31,667567,
1.1.99.31,667572,
1.1.99.31,667577,
1.1.99.31,678128,
1.1.99.31,667564,
1.1.99.31,667455,
1.1.99.31,667575,
1.1.99.31,667565,
1.1.99.31,"667572,667577",
1.1.99.31,669259,
1.1.99.31,695329,
1.1.99.31,667457,
1.1.99.31,667458,
1.1.99.32,740183,
1.1.99.35,639216,
1.1.99.35,654398,
1.1.99.35,762923,
1.1.99.38,687282,
1.1.99.38,685280,
1.1.99.39,698932,
1.1.99.39,763643,
1.1.99.39,763256,
1.1.99.39,762735,
1.1.99.40,740757,
1.1.99.42,745235,
1.1.99.42,745236,
1.1.99.42,744475,
1.1.99.9,287852,
1.1.99.B3,740204,
1.1.99.B3,685689,
1.1.99.B3,698829,
1.1.99.B3,724616,
1.1.99.B3,741429,
1.1.99.B3,743824,
1.1.99.B3,741237,
1.1.99.B6,712363,
1.10.3.1,675458,
1.10.3.1,674142,
1.10.3.1,686666,
1.10.3.1,673090,
1.10.3.1,440432,
1.10.3.1,657987,
1.10.3.1,686692,
1.10.3.1,675076,
1.10.3.15,674768,
1.10.3.2,671391,
1.10.3.2,764876,
1.10.3.2,764741,
1.10.3.2,697913,
1.10.3.2,696090,
1.10.3.2,695839,
1.10.3.2,697663,
1.10.3.2,697665,
1.10.3.2,696911,
1.10.3.2,684624,
1.10.3.2,684645,
1.10.3.2,688328,
1.10.3.2,765170,
1.10.3.2,765710,
1.10.3.2,764898,
1.10.3.2,764870,
1.10.3.2,764932,
1.10.3.2,764610,
1.10.3.2,764369,
1.10.3.2,684626,
1.10.3.2,725731,
1.10.3.2,725936,
1.10.3.2,725935,
1.10.3.2,726425,
1.10.3.2,724417,
1.10.3.2,726532,
1.10.3.2,724013,
1.10.3.2,726411,
1.10.3.2,711500,
1.10.3.2,712644,
1.10.3.2,724662,
1.10.3.2,725302,
1.10.3.2,726424,
1.10.3.2,726434,
1.10.3.2,712724,
1.10.3.2,726416,
1.10.3.2,743750,
1.10.3.2,743704,
1.10.3.2,743712,
1.10.3.2,743658,
1.10.3.2,742013,
1.10.3.2,742638,
1.10.3.2,743786,
1.10.3.2,741664,
1.10.3.2,741648,
1.10.3.2,743727,
1.10.3.2,742374,
1.10.3.2,742954,
1.10.3.2,743888,
1.10.3.2,743577,
1.10.3.2,743661,
1.10.3.2,743080,
1.10.3.2,743078,
1.10.3.2,742692,
1.10.3.2,743116,
1.10.3.2,743279,
1.10.3.2,743711,
1.10.3.2,743648,
1.10.3.2,747393,
1.10.3.2,747726,
1.10.3.2,674035,
1.10.3.2,674926,
1.10.3.2,676943,
1.10.3.2,655362,
1.10.3.2,671403,
1.10.3.2,671510,
1.10.3.2,655375,
1.10.3.2,671552,
1.10.3.2,656736,
1.10.3.2,675042,
1.10.3.2,673816,
1.10.3.2,654310,
1.10.3.2,654297,
1.10.3.2,655386,
1.10.3.2,655898,
1.10.3.2,656847,
1.10.3.2,655374,
1.10.3.2,762772,
1.10.3.2,763449,
1.10.3.2,762721,
1.10.3.2,762693,
1.10.3.2,687819,
1.10.3.2,746372,
1.10.3.2,726713,
1.10.3.2,742682,
1.10.3.2,742679,
1.10.3.2,742104,
1.10.3.2,655377,
1.10.3.2,671404,
1.10.3.2,764221,
1.10.3.2,743016,
1.10.3.2,765102,
1.10.3.2,675235,
1.10.3.2,698284,
1.10.3.2,685044,
1.10.3.3,439931,
1.10.3.3,699504,
1.10.3.3,743057,
1.10.3.3,439910,
1.10.3.3,439932,
1.10.3.3,439889,
1.10.3.4,674768,
1.10.3.9,741969,
1.10.5.1,394377,
1.10.5.1,671708,
1.11.1.1,395331,
1.11.1.1,395346,
1.11.1.1,395344,
1.11.1.1,395329,
1.11.1.10,686988,
1.11.1.10,686099,
1.11.1.10,712791,
1.11.1.10,657685,
1.11.1.10,695865,
1.11.1.10,765465,
1.11.1.10,348315,
1.11.1.10,725151,
1.11.1.10,741781,
1.11.1.10,699596,
1.11.1.11,726123,
1.11.1.11,696216,
1.11.1.11,685400,
1.11.1.11,439871,
1.11.1.11,655435,
1.11.1.11,688913,
1.11.1.11,764871,
1.11.1.11,743788,
1.11.1.11,689240,
1.11.1.11,724680,
1.11.1.11,711139,
1.11.1.11,686710,
1.11.1.11,"684930,686710",
1.11.1.11,684930,
1.11.1.11,"684930,686710",
1.11.1.11,655789,
1.11.1.11,713299,
1.11.1.11,"684930,686710",
1.11.1.11,"684930,686710",
1.11.1.11,439873,
1.11.1.12,394878,
1.11.1.12,764227,
1.11.1.13,686451,
1.11.1.13,699016,
1.11.1.13,763871,
1.11.1.13,742150,
1.11.1.13,439841,
1.11.1.13,764473,
1.11.1.13,764875,
1.11.1.13,660488,
1.11.1.13,439840,
1.11.1.13,439852,
1.11.1.13,439823,
1.11.1.13,439839,
1.11.1.13,658331,
1.11.1.13,658572,
1.11.1.13,765706,
1.11.1.13,725123,
1.11.1.13,439826,
1.11.1.13,439853,
1.11.1.13,439846,
1.11.1.14,763987,
1.11.1.14,742684,
1.11.1.14,687889,
1.11.1.14,687879,
1.11.1.14,723983,
1.11.1.14,"687879,687889",
1.11.1.14,724482,
1.11.1.14,394603,
1.11.1.14,744553,
1.11.1.14,394605,
1.11.1.14,723987,
1.11.1.14,703468,
1.11.1.14,701072,
1.11.1.16,685203,
1.11.1.16,394603,
1.11.1.16,724882,
1.11.1.16,724642,
1.11.1.16,725499,
1.11.1.16,763987,
1.11.1.16,724232,
1.11.1.16,741480,
1.11.1.16,743092,
1.11.1.16,664488,
1.11.1.16,742943,
1.11.1.16,741701,
1.11.1.16,725465,
1.11.1.16,711494,
1.11.1.16,665470,
1.11.1.16,663683,
1.11.1.16,724482,
1.11.1.16,672267,
1.11.1.16,704630,
1.11.1.16,666061,
1.11.1.16,688436,
1.11.1.18,765465,
1.11.1.19,710921,
1.11.1.19,741651,
1.11.1.19,764658,
1.11.1.19,764461,
1.11.1.19,742940,
1.11.1.19,764925,
1.11.1.19,741485,
1.11.1.19,765425,
1.11.1.19,764263,
1.11.1.19,764920,
1.11.1.19,765169,
1.11.1.19,764354,
1.11.1.19,764931,
1.11.1.19,741773,
1.11.1.19,764924,
1.11.1.19,741854,
1.11.1.19,724033,
1.11.1.19,742882,
1.11.1.19,710965,
1.11.1.19,741578,
1.11.1.19,741919,
1.11.1.19,743731,
1.11.1.19,742684,
1.11.1.19,742674,
1.11.1.19,764888,
1.11.1.19,764961,
1.11.1.19,710967,
1.11.1.19,695785,
1.11.1.19,764030,
1.11.1.19,765203,
1.11.1.19,765416,
1.11.1.19,741772,
1.11.1.19,723971,
1.11.1.19,713479,
1.11.1.20,687797,
1.11.1.21,714795,
1.11.1.21,714144,
1.11.1.21,715431,
1.11.1.21,713946,
1.11.1.21,685401,
1.11.1.21,741909,
1.11.1.21,714015,
1.11.1.21,688196,
1.11.1.21,725649,
1.11.1.21,654365,
1.11.1.21,724466,
1.11.1.21,724122,
1.11.1.21,654206,
1.11.1.21,716867,
1.11.1.21,715014,
1.11.1.21,654755,
1.11.1.21,654706,
1.11.1.21,764015,
1.11.1.21,714890,
1.11.1.21,714328,
1.11.1.21,743881,
1.11.1.21,741929,
1.11.1.21,715806,
1.11.1.21,714389,
1.11.1.21,725487,
1.11.1.21,696108,
1.11.1.21,714013,
1.11.1.21,439783,
1.11.1.21,743032,
1.11.1.21,743763,
1.11.1.23,702244,
1.11.1.24,687610,
1.11.1.24,712427,
1.11.1.24,673665,
1.11.1.24,711784,
1.11.1.24,713425,
1.11.1.24,689812,
1.11.1.24,764671,
1.11.1.24,656408,
1.11.1.24,656291,
1.11.1.24,656749,
1.11.1.24,689642,
1.11.1.24,764883,
1.11.1.24,725504,
1.11.1.24,754009,
1.11.1.24,655661,
1.11.1.25,752511,
1.11.1.25,656927,
1.11.1.26,764731,
1.11.1.26,755812,
1.11.1.28,754057,
1.11.1.28,754090,
1.11.1.5,724658,
1.11.1.5,724008,
1.11.1.5,741815,
1.11.1.5,702227,
1.11.1.5,394616,
1.11.1.5,394634,
1.11.1.5,394633,
1.11.1.5,394626,
1.11.1.5,741922,
1.11.1.5,705165,
1.11.1.5,664810,
1.11.1.5,660372,
1.11.1.6,685401,
1.11.1.6,726446,
1.11.1.6,688196,
1.11.1.6,684190,
1.11.1.6,439802,
1.11.1.6,654365,
1.11.1.6,439801,
1.11.1.6,655845,
1.11.1.6,712524,
1.11.1.6,725581,
1.11.1.6,743006,
1.11.1.6,439772,
1.11.1.6,697068,
1.11.1.6,763840,
1.11.1.6,439788,
1.11.1.6,655297,
1.11.1.6,655112,
1.11.1.6,439773,
1.11.1.6,695720,
1.11.1.7,742340,
1.11.1.7,659979,
1.11.1.7,659637,
1.11.1.7,743147,
1.11.1.7,743175,
1.11.1.7,658234,
1.11.1.7,698048,
1.11.1.7,658137,
1.11.1.7,658573,
1.11.1.7,725507,
1.11.1.7,696482,
1.11.1.7,696500,
1.11.1.7,671853,
1.11.1.7,659307,
1.11.1.7,701107,
1.11.1.7,685671,
1.11.1.7,742140,
1.11.1.7,676949,
1.11.1.7,685761,
1.11.1.7,700684,
1.11.1.7,742917,
1.11.1.7,666061,
1.11.1.7,671394,
1.11.1.8,658139,
1.11.1.8,684414,
1.11.1.9,673152,
1.11.1.9,742715,
1.11.1.9,685492,
1.11.1.9,687123,
1.11.1.B2,658904,
1.11.1.B6,674915,
1.11.1.B6,741689,
1.11.2.1,724881,
1.11.2.1,741838,
1.11.2.1,763973,
1.11.2.1,763786,
1.11.2.1,723912,
1.11.2.1,742286,
1.11.2.1,741683,
1.11.2.1,710955,
1.11.2.1,743724,
1.11.2.1,742413,
1.11.2.1,763971,
1.11.2.1,710926,
1.11.2.1,710924,
1.11.2.1,764416,
1.11.2.1,763793,
1.11.2.1,723914,
1.11.2.1,765197,
1.11.2.1,743090,
1.11.2.1,744870,
1.11.2.1,725112,
1.11.2.1,724982,
1.11.2.1,743112,
1.11.2.1,764417,
1.11.2.1,712389,
1.11.2.1,764489,
1.11.2.1,712004,
1.11.2.1,742290,
1.11.2.2,711125,
1.11.2.2,741766,
1.11.2.2,659636,
1.11.2.2,712342,
1.11.2.2,711274,
1.11.2.5,725507,
1.11.2.6,756033,
1.12.1.2,655890,
1.12.1.2,439706,
1.12.2.1,672118,
1.12.2.1,395571,
1.12.2.1,701586,
1.12.2.1,654899,
1.12.7.2,439659,
1.12.7.2,686793,
1.12.98.1,395080,
1.12.98.1,395089,
1.12.98.1,395088,
1.12.98.1,727399,
1.12.98.2,727402,
1.12.99.6,658082,
1.12.99.6,703746,
1.12.99.6,657622,
1.12.99.6,439640,
1.13.11.1,712893,
1.13.11.1,395008,
1.13.11.1,711314,
1.13.11.1,680483,
1.13.11.1,676763,
1.13.11.1,395005,
1.13.11.1,395004,
1.13.11.1,395002,
1.13.11.1,671650,
1.13.11.1,724509,
1.13.11.1,765671,
1.13.11.1,395003,
1.13.11.1,764738,
1.13.11.1,"394980,394981",
1.13.11.1,395009,
1.13.11.1,394996,
1.13.11.11,743760,
1.13.11.11,764267,
1.13.11.12,726338,
1.13.11.12,764178,
1.13.11.12,741748,
1.13.11.12,765704,
1.13.11.12,764604,
1.13.11.12,702431,
1.13.11.12,702550,
1.13.11.12,741779,
1.13.11.12,743601,
1.13.11.15,655783,
1.13.11.15,674920,
1.13.11.15,672032,
1.13.11.15,654735,
1.13.11.15,743618,
1.13.11.16,395595,
1.13.11.18,741915,
1.13.11.18,764755,
1.13.11.18,742906,
1.13.11.18,765046,
1.13.11.2,743199,
1.13.11.2,673546,
1.13.11.2,765789,
1.13.11.2,726474,
1.13.11.2,659889,
1.13.11.2,439588,
1.13.11.2,764859,
1.13.11.2,659414,
1.13.11.2,685660,
1.13.11.2,657822,
1.13.11.20,758787,
1.13.11.20,741704,
1.13.11.20,759471,
1.13.11.20,758785,
1.13.11.20,676962,
1.13.11.20,741904,
1.13.11.20,674292,
1.13.11.20,674873,
1.13.11.20,676850,
1.13.11.20,741585,
1.13.11.20,765832,
1.13.11.24,685423,
1.13.11.24,702220,
1.13.11.24,672046,
1.13.11.24,684750,
1.13.11.27,657978,
1.13.11.27,765756,
1.13.11.27,724325,
1.13.11.27,726347,
1.13.11.27,764109,
1.13.11.27,672170,
1.13.11.27,725432,
1.13.11.27,765723,
1.13.11.27,765020,
1.13.11.27,765506,
1.13.11.27,727448,
1.13.11.27,764952,
1.13.11.3,657551,
1.13.11.3,765860,
1.13.11.3,743818,
1.13.11.3,763959,
1.13.11.3,741660,
1.13.11.3,"439484,439503",
1.13.11.3,439483,
1.13.11.3,439505,
1.13.11.3,439484,
1.13.11.3,671966,
1.13.11.3,439508,
1.13.11.3,439504,
1.13.11.31,764171,
1.13.11.31,765361,
1.13.11.31,764158,
1.13.11.31,764178,
1.13.11.31,764187,
1.13.11.31,657993,
1.13.11.31,660365,
1.13.11.31,702324,
1.13.11.31,395425,
1.13.11.31,727069,
1.13.11.31,728776,
1.13.11.31,689752,
1.13.11.33,658049,
1.13.11.33,764171,
1.13.11.33,764158,
1.13.11.33,764178,
1.13.11.33,660365,
1.13.11.33,741928,
1.13.11.33,702344,
1.13.11.33,685265,
1.13.11.33,702550,
1.13.11.33,688159,
1.13.11.33,657993,
1.13.11.33,689752,
1.13.11.33,702324,
1.13.11.34,742078,
1.13.11.34,764178,
1.13.11.34,439454,
1.13.11.36,439433,
1.13.11.37,439426,
1.13.11.37,659477,
1.13.11.37,390702,
1.13.11.38,725836,
1.13.11.38,698560,
1.13.11.38,705566,
1.13.11.38,639268,
1.13.11.38,698710,
1.13.11.39,659021,
1.13.11.39,685422,
1.13.11.39,703749,
1.13.11.39,671719,
1.13.11.39,725631,
1.13.11.39,724640,
1.13.11.39,743118,
1.13.11.39,764859,
1.13.11.4,672692,
1.13.11.4,698560,
1.13.11.4,724975,
1.13.11.4,764960,
1.13.11.4,743798,
1.13.11.4,698728,
1.13.11.4,748157,
1.13.11.4,"389985,389987",
1.13.11.4,389985,
1.13.11.40,671715,
1.13.11.40,660365,
1.13.11.40,742865,
1.13.11.40,702338,
1.13.11.40,439399,
1.13.11.41,764028,
1.13.11.45,285253,
1.13.11.45,688235,
1.13.11.45,743055,
1.13.11.46,726345,
1.13.11.46,724325,
1.13.11.47,742869,
1.13.11.47,713426,
1.13.11.48,673207,
1.13.11.48,658042,
1.13.11.49,764144,
1.13.11.49,741895,
1.13.11.49,712897,
1.13.11.49,764186,
1.13.11.49,725255,
1.13.11.49,686423,
1.13.11.49,743310,
1.13.11.49,285261,
1.13.11.49,741914,
1.13.11.49,685244,
1.13.11.49,724334,
1.13.11.5,657859,
1.13.11.5,726390,
1.13.11.50,674150,
1.13.11.50,675466,
1.13.11.50,711267,
1.13.11.50,725553,
1.13.11.50,657866,
1.13.11.50,671683,
1.13.11.52,741581,
1.13.11.52,698485,
1.13.11.52,696219,
1.13.11.52,676893,
1.13.11.52,685239,
1.13.11.52,395462,
1.13.11.52,395463,
1.13.11.52,688917,
1.13.11.52,724301,
1.13.11.52,687283,
1.13.11.52,665457,
1.13.11.52,395459,
1.13.11.52,698662,
1.13.11.52,764014,
1.13.11.52,711229,
1.13.11.52,741926,
1.13.11.52,697465,
1.13.11.52,724429,
1.13.11.52,696151,
1.13.11.52,687095,
1.13.11.53,741923,
1.13.11.53,661058,
1.13.11.54,741923,
1.13.11.54,663098,
1.13.11.54,661058,
1.13.11.55,724213,
1.13.11.57,765291,
1.13.11.57,765692,
1.13.11.58,729971,
1.13.11.58,764951,
1.13.11.58,706336,
1.13.11.58,705464,
1.13.11.6,672037,
1.13.11.60,704466,
1.13.11.60,741712,
1.13.11.60,764229,
1.13.11.60,285243,
1.13.11.61,764983,
1.13.11.61,743586,
1.13.11.63,717779,
1.13.11.63,700967,
1.13.11.63,696908,
1.13.11.63,438231,
1.13.11.63,438228,
1.13.11.63,714575,
1.13.11.63,726818,
1.13.11.65,708499,
1.13.11.65,700967,
1.13.11.65,719471,
1.13.11.66,718916,
1.13.11.66,718727,
1.13.11.66,719714,
1.13.11.66,718555,
1.13.11.67,765682,
1.13.11.71,744574,
1.13.11.71,719151,
1.13.11.72,718907,
1.13.11.73,719659,
1.13.11.74,722493,
1.13.11.75,708499,
1.13.11.77,745297,
1.13.11.78,743680,
1.13.11.78,764169,
1.13.11.79,705877,
1.13.11.8,743708,
1.13.11.8,"741768,743708",
1.13.11.8,"741768,743708",
1.13.11.8,"741768,743708",
1.13.11.8,"741768,743708",
1.13.11.8,741768,
1.13.11.8,439357,
1.13.11.80,730462,
1.13.11.80,729199,
1.13.11.80,763838,
1.13.11.80,730839,
1.13.11.81,727676,
1.13.11.82,764362,
1.13.11.88,764421,
1.13.11.88,750091,
1.13.11.88,752085,
1.13.11.88,749754,
1.13.11.89,752364,
1.13.11.91,758823,
1.13.11.91,758787,
1.13.11.91,758826,
1.13.11.91,759471,
1.13.11.91,741704,
1.13.11.91,758785,
1.13.11.92,761342,
1.13.11.93,765308,
1.13.11.B6,725658,
1.13.11.B6,396184,
1.13.11.B6,702431,
1.13.11.B6,703535,
1.13.11.B6,396190,
1.13.12.15,685904,
1.13.12.15,690973,
1.13.12.16,656289,
1.13.12.16,764000,
1.13.12.16,639232,
1.13.12.16,726808,
1.13.12.16,764031,
1.13.12.16,672094,
1.13.12.16,727018,
1.13.12.16,685283,
1.13.12.16,745306,
1.13.12.16,765734,
1.13.12.19,715773,
1.13.12.2,763035,
1.13.12.2,440276,
1.13.12.22,742892,
1.13.12.22,729205,
1.13.12.3,439347,
1.13.12.3,727017,
1.13.12.3,654683,
1.13.12.3,654682,
1.13.12.4,440397,
1.13.12.5,439336,
1.13.12.5,676939,
1.13.12.5,439334,
1.13.12.5,439337,
1.13.12.6,744466,
1.13.12.6,439330,
1.13.12.7,727009,
1.13.12.7,658103,
1.13.12.7,657942,
1.13.12.7,658314,
1.13.12.7,658709,
1.13.12.7,484860,
1.13.12.9,659094,
1.13.12.9,698757,
1.13.99.1,6866,
1.13.99.1,172313,
1.13.99.1,765322,
1.14.11.1,745953,
1.14.11.1,744717,
1.14.11.1,727308,
1.14.11.1,439284,
1.14.11.11,742949,
1.14.11.16,765071,
1.14.11.16,439258,
1.14.11.16,765330,
1.14.11.17,671301,
1.14.11.17,688192,
1.14.11.2,660440,
1.14.11.2,698933,
1.14.11.2,725653,
1.14.11.2,695550,
1.14.11.2,685287,
1.14.11.2,687660,
1.14.11.2,439197,
1.14.11.2,439235,
1.14.11.2,439189,
1.14.11.21,639270,
1.14.11.21,639273,
1.14.11.26,744105,
1.14.11.26,671443,
1.14.11.28,665361,
1.14.11.29,741910,
1.14.11.29,725653,
1.14.11.29,724225,
1.14.11.30,743041,
1.14.11.31,700357,
1.14.11.32,700357,
1.14.11.33,740580,
1.14.11.33,715464,
1.14.11.33,741601,
1.14.11.33,716367,
1.14.11.35,719644,
1.14.11.38,722046,
1.14.11.39,721127,
1.14.11.4,744168,
1.14.11.4,439154,
1.14.11.41,722231,
1.14.11.43,723719,
1.14.11.44,723719,
1.14.11.45,741745,
1.14.11.45,764363,
1.14.11.45,764247,
1.14.11.45,729752,
1.14.11.47,764648,
1.14.11.48,731289,
1.14.11.48,731217,
1.14.11.49,734171,
1.14.11.52,735945,
1.14.11.53,738709,
1.14.11.53,739688,
1.14.11.53,736100,
1.14.11.53,737446,
1.14.11.54,741601,
1.14.11.55,763992,
1.14.11.55,741304,
1.14.11.56,763791,
1.14.11.56,696034,
1.14.11.59,723455,
1.14.11.6,745921,
1.14.11.6,697315,
1.14.11.6,439134,
1.14.11.60,748335,
1.14.11.61,751828,
1.14.11.61,751858,
1.14.11.65,754104,
1.14.11.66,725450,
1.14.11.66,754871,
1.14.11.66,754098,
1.14.11.67,757752,
1.14.11.67,764180,
1.14.11.67,756031,
1.14.11.69,754871,
1.14.11.70,755896,
1.14.11.71,752364,
1.14.11.78,764982,
1.14.11.78,763889,
1.14.12.10,659031,
1.14.12.10,741916,
1.14.12.10,396138,
1.14.12.12,672079,
1.14.12.17,285281,
1.14.12.18,672667,
1.14.12.18,687385,
1.14.12.18,684582,
1.14.12.22,741682,
1.14.12.23,733176,
1.14.12.23,733153,
1.14.13.1,680483,
1.14.13.1,710856,
1.14.13.1,765597,
1.14.13.101,728567,
1.14.13.105,684953,
1.14.13.113,727370,
1.14.13.113,724386,
1.14.13.113,696321,
1.14.13.114,764159,
1.14.13.114,744353,
1.14.13.127,763969,
1.14.13.128,709854,
1.14.13.128,727773,
1.14.13.128,744193,
1.14.13.131,715375,
1.14.13.148,764744,
1.14.13.148,706824,
1.14.13.154,714134,
1.14.13.16,765535,
1.14.13.160,717126,
1.14.13.163,744640,
1.14.13.163,745310,
1.14.13.163,741691,
1.14.13.163,719982,
1.14.13.168,720064,
1.14.13.172,764170,
1.14.13.178,722538,
1.14.13.179,722538,
1.14.13.181,722500,
1.14.13.182,723213,
1.14.13.182,763977,
1.14.13.189,725941,
1.14.13.195,744163,
1.14.13.195,714263,
1.14.13.195,724451,
1.14.13.195,725540,
1.14.13.196,725540,
1.14.13.196,745824,
1.14.13.196,724289,
1.14.13.196,724451,
1.14.13.2,764168,
1.14.13.2,763785,
1.14.13.2,742143,
1.14.13.2,390052,
1.14.13.2,684641,
1.14.13.2,390045,
1.14.13.2,764761,
1.14.13.2,390021,
1.14.13.2,686087,
1.14.13.2,658048,
1.14.13.20,439011,
